fact_key,date_key,fund_key,distributor_key,region_key,rm_key,opening_aum_eur,closing_aum_eur,avg_aum_eur,target_aum_eur,gross_subscriptions_eur,gross_redemptions_eur,net_subscriptions_eur,market_movement_eur,management_fee_bps,fee_revenue_eur,created_at
745,20240731,4,8,5,4,11786659.91,11907053.5,11846856.699999999,7629182.22,369824.08,335866.45,33957.63,86435.96,95,9378.76,2026-08-18 01:27:35.973859 UTC
746,20240831,4,8,5,4,11907053.5,11889720.98,11898387.24,8719065.4,287043.16,305048,-18004.84,672.33,95,9419.56,2026-08-18 01:27:35.973859 UTC
747,20240930,4,8,5,4,11889720.98,12250501.24,12070111.109999999,9808948.57,457295.85,105054.54,352241.31,8538.95,95,9555.5,2026-08-18 01:27:35.973859 UTC
748,20241031,4,8,5,4,12250501.24,12479490.08,12364995.66,10898831.75,412854.89,145426.26,267428.63,-38439.79,95,9788.95,2026-08-18 01:27:35.973859 UTC
749,20241130,4,8,5,4,12479490.08,12515341.02,12497415.550000001,11988714.92,146812.49,142280.59,4531.91,31319.04,95,9893.79,2026-08-18 01:27:35.973859 UTC
750,20241231,4,8,5,4,12515341.02,12611401.310000001,12563371.16,13078598.1,125866.99,123504.84,2362.15,93698.14,95,9946,2026-08-18 01:27:35.973859 UTC
751,20250131,4,8,5,4,12611401.310000001,12501143.439999999,12556272.369999999,14168481.27,300808.7,363504.89,-62696.19,-47561.67,95,9940.38,2026-08-18 01:27:35.973859 UTC
752,20250228,4,8,5,4,12501143.439999999,12470511.5,12485827.470000001,15258364.439999999,266232.98,393740.45,-127507.47,96875.53,95,9884.61,2026-08-18 01:27:35.973859 UTC
753,20250331,4,8,5,4,12470511.5,12712284.48,12591397.99,16348247.619999999,294646.93,100617.84,194029.09,47743.89,95,9968.19,2026-08-18 01:27:35.973859 UTC
754,20250430,4,8,5,4,12712284.48,12662819.15,12687551.810000001,17438130.789999999,415771.82,387711.51,28060.3,-77525.63,95,10044.31,2026-08-18 01:27:35.973859 UTC
755,20250531,4,8,5,4,12662819.15,12625524.41,12644171.779999999,18528013.969999999,374050.09,430463.11,-56413.02,19118.28,95,10009.97,2026-08-18 01:27:35.973859 UTC
756,20250630,4,8,5,4,12625524.41,12698824.720000001,12662174.57,19617897.140000001,161120.56,109428.18,51692.38,21607.93,95,10024.22,2026-08-18 01:27:35.973859 UTC
757,20240131,6,8,5,4,5859203.96,5719639.04,5789421.5,1121263.95,63016.19,163832.27,-100816.08,-38748.84,130,6271.87,2026-08-18 01:27:35.973859 UTC
758,20240229,6,8,5,4,5719639.04,5844999.41,5782319.22,2242527.9,208753.48,132074.83,76678.65,48681.72,130,6264.18,2026-08-18 01:27:35.973859 UTC
759,20240331,6,8,5,4,5844999.41,5933488.24,5889243.83,3363791.84,141489.43,146070.78,-4581.34,93070.18,130,6380.01,2026-08-18 01:27:35.973859 UTC
760,20240430,6,8,5,4,5933488.24,5993583.09,5963535.67,4485055.79,201161.38,118489.39,82671.99,-22577.14,130,6460.5,2026-08-18 01:27:35.973859 UTC
761,20240531,6,8,5,4,5993583.09,5844023.56,5918803.32,5606319.74,71409.76,192121.23,-120711.47,-28848.06,130,6412.04,2026-08-18 01:27:35.973859 UTC
762,20240630,6,8,5,4,5844023.56,5816716.51,5830370.03,6727583.69,222342.71,200462.1,21880.61,-49187.66,130,6316.23,2026-08-18 01:27:35.973859 UTC
763,20240731,6,8,5,4,5816716.51,6005124.15,5910920.33,7848847.64,217925.84,78302.33,139623.52,48784.13,130,6403.5,2026-08-18 01:27:35.973859 UTC
764,20240831,6,8,5,4,6005124.15,6034215.88,6019670.02,8970111.58,166496,197547.83,-31051.83,60143.56,130,6521.31,2026-08-18 01:27:35.973859 UTC
765,20240930,6,8,5,4,6034215.88,6025586.66,6029901.27,10091375.529999999,89884.89,178550.07,-88665.18,80035.96,130,6532.39,2026-08-18 01:27:35.973859 UTC
766,20241031,6,8,5,4,6025586.66,6072539.71,6049063.18,11212639.48,141082.48,128346.58,12735.9,34217.16,130,6553.15,2026-08-18 01:27:35.973859 UTC
767,20241130,6,8,5,4,6072539.71,6085788.23,6079163.97,12333903.43,116339.12,198431.17,-82092.04,95340.56,130,6585.76,2026-08-18 01:27:35.973859 UTC
768,20241231,6,8,5,4,6085788.23,6144809.61,6115298.92,13455167.380000001,173274.72,199666.21,-26391.49,85412.87,130,6624.91,2026-08-18 01:27:35.973859 UTC
769,20250131,6,8,5,4,6144809.61,6053772.82,6099291.21,14576431.32,97363.37,182329.8,-84966.44,-6070.36,130,6607.57,2026-08-18 01:27:35.973859 UTC
770,20250228,6,8,5,4,6053772.82,6014664.02,6034218.42,15697695.27,196363.83,201916.87,-5553.04,-33555.76,130,6537.07,2026-08-18 01:27:35.973859 UTC
771,20250331,6,8,5,4,6014664.02,5988061.08,6001362.55,16818959.219999999,143866,150057.68,-6191.68,-20411.26,130,6501.48,2026-08-18 01:27:35.973859 UTC
772,20250430,6,8,5,4,5988061.08,5971508.36,5979784.72,17940223.170000002,174143.78,164884.9,9258.88,-25811.6,130,6478.1,2026-08-18 01:27:35.973859 UTC
773,20250531,6,8,5,4,5971508.36,6008560.72,5990034.54,19061487.120000001,155333.59,157844.34,-2510.75,39563.11,130,6489.2,2026-08-18 01:27:35.973859 UTC
774,20250630,6,8,5,4,6008560.72,5934307.81,5971434.27,20182751.059999999,116858.46,165010.87,-48152.41,-26100.5,130,6469.05,2026-08-18 01:27:35.973859 UTC
775,20240131,9,8,5,4,5673266.66,5829814.67,5751540.66,722001.57,161404.7,155050.94,6353.76,150194.24,175,8387.66,2026-08-18 01:27:35.973859 UTC
776,20240229,9,8,5,4,5829814.67,5844864.71,5837339.69,1444003.14,126817.77,138352.35,-11534.59,26584.63,175,8512.79,2026-08-18 01:27:35.973859 UTC
777,20240331,9,8,5,4,5844864.71,5744064.84,5794464.78,2166004.71,60429.72,70647.92,-10218.19,-90581.67,175,8450.26,2026-08-18 01:27:35.973859 UTC
778,20240430,9,8,5,4,5744064.84,5908514.9,5826289.87,2888006.28,180281.78,189672.15,-9390.37,173840.43,175,8496.67,2026-08-18 01:27:35.973859 UTC
779,20240531,9,8,5,4,5908514.9,6062478.9,5985496.9,3610007.85,202935.37,66735.8,136199.57,17764.43,175,8728.85,2026-08-18 01:27:35.973859 UTC
780,20240630,9,8,5,4,6062478.9,6308083.82,6185281.36,4332009.41,102891.03,54278.82,48612.21,196992.71,175,9020.2,2026-08-18 01:27:35.973859 UTC
781,20240731,9,8,5,4,6308083.82,6274343.02,6291213.42,5054010.98,205405.31,186578.18,18827.13,-52567.93,175,9174.69,2026-08-18 01:27:35.973859 UTC
782,20240831,9,8,5,4,6274343.02,6287582.13,6280962.57,5776012.55,187860.29,209165.2,-21304.91,34544.02,175,9159.74,2026-08-18 01:27:35.973859 UTC
783,20240930,9,8,5,4,6287582.13,6212294.54,6249938.33,6498014.12,168981.62,97952.21,71029.41,-146317,175,9114.49,2026-08-18 01:27:35.973859 UTC
784,20241031,9,8,5,4,6212294.54,6254010.63,6233152.58,7220015.69,78505.46,95978.14,-17472.68,59188.77,175,9090.01,2026-08-18 01:27:35.973859 UTC
785,20241130,9,8,5,4,6254010.63,6556802.82,6405406.72,7942017.26,222581.48,72278.99,150302.49,152489.7,175,9341.22,2026-08-18 01:27:35.973859 UTC
786,20241231,9,8,5,4,6556802.82,6748154.91,6652478.87,8664018.83,169917.43,170656.12,-738.69,192090.78,175,9701.53,2026-08-18 01:27:35.973859 UTC
787,20250131,9,8,5,4,6748154.91,6811211.82,6779683.37,9386020.4,101121.03,70228.31,30892.73,32164.17,175,9887.04,2026-08-18 01:27:35.973859 UTC
788,20250228,9,8,5,4,6811211.82,6766642.5,6788927.16,10108021.970000001,215955.06,93314.3,122640.76,-167210.08,175,9900.52,2026-08-18 01:27:35.973859 UTC
789,20250331,9,8,5,4,6766642.5,6880160.63,6823401.56,10830023.539999999,165466.59,201063.64,-35597.05,149115.17,175,9950.79,2026-08-18 01:27:35.973859 UTC
790,20250430,9,8,5,4,6880160.63,7115059.06,6997609.84,11552025.1,239590.74,172621.67,66969.06,167929.36,175,10204.85,2026-08-18 01:27:35.973859 UTC
791,20250531,9,8,5,4,7115059.06,7021192.86,7068125.96,12274026.67,132519.92,70015.92,62504.01,-156370.21,175,10307.68,2026-08-18 01:27:35.973859 UTC
792,20250630,9,8,5,4,7021192.86,6962198.74,6991695.8,12996028.24,184050.34,130578.78,53471.56,-112465.68,175,10196.22,2026-08-18 01:27:35.973859 UTC
